benchmark,config,total_time,result,status
1474.2.smt2,wopass-8888,0.02,unsat,ok
1474.2.smt2,wopass-9999,0.02,unsat,ok
1474.3.smt2,wopass-1010,0.02,unsat,ok
1474.3.smt2,wopass-1111,0.02,unsat,ok
1474.3.smt2,wopass-2222,0.02,unsat,ok
1474.3.smt2,wopass-3333,0.02,unsat,ok
1474.3.smt2,wopass-4444,0.02,unsat,ok
1474.3.smt2,wopass-5555,0.02,unsat,ok
1474.3.smt2,wopass-6666,0.02,unsat,ok
1474.3.smt2,wopass-7777,0.02,unsat,ok
1474.3.smt2,wopass-8888,0.02,unsat,ok
1474.3.smt2,wopass-9999,0.02,unsat,ok
1475.0.smt2,wopass-1010,0.02,unsat,ok
1475.0.smt2,wopass-1111,0.02,unsat,ok
1475.0.smt2,wopass-2222,0.02,unsat,ok
1475.0.smt2,wopass-3333,0.02,unsat,ok
1475.0.smt2,wopass-4444,0.02,unsat,ok
1475.0.smt2,wopass-5555,0.02,unsat,ok
1475.0.smt2,wopass-6666,0.02,unsat,ok
1475.0.smt2,wopass-7777,0.02,unsat,ok
1475.0.smt2,wopass-8888,0.02,unsat,ok
1475.0.smt2,wopass-9999,0.02,unsat,ok
1475.1.smt2,wopass-1010,0.02,unsat,ok
1475.1.smt2,wopass-1111,0.02,unsat,ok
1475.1.smt2,wopass-2222,0.02,unsat,ok
1475.1.smt2,wopass-3333,0.02,unsat,ok
1475.1.smt2,wopass-4444,0.02,unsat,ok
1475.1.smt2,wopass-5555,0.02,unsat,ok
1475.1.smt2,wopass-6666,0.02,unsat,ok
1475.1.smt2,wopass-7777,0.02,unsat,ok
1475.1.smt2,wopass-8888,0.02,unsat,ok
1475.1.smt2,wopass-9999,0.02,unsat,ok
1475.2.smt2,wopass-1010,0.02,unsat,ok
1475.2.smt2,wopass-1111,0.02,unsat,ok
1475.2.smt2,wopass-2222,0.02,unsat,ok
1475.2.smt2,wopass-3333,0.02,unsat,ok
1475.2.smt2,wopass-4444,0.02,unsat,ok
1475.2.smt2,wopass-5555,0.02,unsat,ok
1475.2.smt2,wopass-6666,0.02,unsat,ok
1475.2.smt2,wopass-7777,0.02,unsat,ok
1475.2.smt2,wopass-8888,0.02,unsat,ok
1475.2.smt2,wopass-9999,0.02,unsat,ok
1475.3.smt2,wopass-1010,0.02,unsat,ok
1475.3.smt2,wopass-1111,0.02,unsat,ok
1475.3.smt2,wopass-2222,0.02,unsat,ok
1475.3.smt2,wopass-3333,0.02,unsat,ok
1475.3.smt2,wopass-4444,0.02,unsat,ok
1475.3.smt2,wopass-5555,0.02,unsat,ok
1475.3.smt2,wopass-6666,0.02,unsat,ok
1475.3.smt2,wopass-7777,0.02,unsat,ok
1475.3.smt2,wopass-8888,0.02,unsat,ok
1475.3.smt2,wopass-9999,0.02,unsat,ok
1477.0.smt2,wopass-1010,0.02,unsat,ok
1477.0.smt2,wopass-1111,0.02,unsat,ok
1477.0.smt2,wopass-2222,0.02,unsat,ok
1477.0.smt2,wopass-3333,0.02,unsat,ok
1477.0.smt2,wopass-4444,0.02,unsat,ok
1477.0.smt2,wopass-5555,0.02,unsat,ok
1477.0.smt2,wopass-6666,0.02,unsat,ok
1477.0.smt2,wopass-7777,0.02,unsat,ok
1477.0.smt2,wopass-8888,0.02,unsat,ok
1477.0.smt2,wopass-9999,0.02,unsat,ok
1477.1.smt2,wopass-1010,0.01,unsat,ok
1477.1.smt2,wopass-1111,0.01,unsat,ok
1477.1.smt2,wopass-2222,0.01,unsat,ok
1477.1.smt2,wopass-3333,0.01,unsat,ok
1477.1.smt2,wopass-4444,0.01,unsat,ok
1477.1.smt2,wopass-5555,0.01,unsat,ok
1477.1.smt2,wopass-6666,0.01,unsat,ok
1477.1.smt2,wopass-7777,0.01,unsat,ok
1477.1.smt2,wopass-8888,0.01,unsat,ok
1477.1.smt2,wopass-9999,0.01,unsat,ok
1477.2.smt2,wopass-1010,0.01,unsat,ok
1477.2.smt2,wopass-1111,0.01,unsat,ok
1477.2.smt2,wopass-2222,0.01,unsat,ok
1477.2.smt2,wopass-3333,0.01,unsat,ok
1477.2.smt2,wopass-4444,0.01,unsat,ok
1477.2.smt2,wopass-5555,0.01,unsat,ok
1477.2.smt2,wopass-6666,0.01,unsat,ok
1477.2.smt2,wopass-7777,0.01,unsat,ok
1477.2.smt2,wopass-8888,0.01,unsat,ok
1477.2.smt2,wopass-9999,0.01,unsat,ok
1477.3.smt2,wopass-1010,0.01,unsat,ok
1477.3.smt2,wopass-1111,0.01,unsat,ok
1477.3.smt2,wopass-2222,0.01,unsat,ok
1477.3.smt2,wopass-3333,0.01,unsat,ok
1477.3.smt2,wopass-4444,0.01,unsat,ok
1477.3.smt2,wopass-5555,0.01,unsat,ok
1477.3.smt2,wopass-6666,0.01,unsat,ok
1477.3.smt2,wopass-7777,0.01,unsat,ok
1477.3.smt2,wopass-8888,0.01,unsat,ok
1477.3.smt2,wopass-9999,0.01,unsat,ok
1477.4.smt2,wopass-1010,0.01,unsat,ok
1477.4.smt2,wopass-1111,0.01,unsat,ok
1477.4.smt2,wopass-2222,0.01,unsat,ok
1477.4.smt2,wopass-3333,0.01,unsat,ok
1477.4.smt2,wopass-4444,0.01,unsat,ok
1477.4.smt2,wopass-5555,0.01,unsat,ok
1477.4.smt2,wopass-6666,0.01,unsat,ok
1477.4.smt2,wopass-7777,0.01,unsat,ok
1477.4.smt2,wopass-8888,0.01,unsat,ok
1477.4.smt2,wopass-9999,0.01,unsat,ok
1477.5.smt2,wopass-1010,0.01,unsat,ok
1477.5.smt2,wopass-1111,0.01,unsat,ok
1477.5.smt2,wopass-2222,0.01,unsat,ok
1477.5.smt2,wopass-3333,0.01,unsat,ok
1477.5.smt2,wopass-4444,0.01,unsat,ok
1477.5.smt2,wopass-5555,0.01,unsat,ok
1477.5.smt2,wopass-6666,0.01,unsat,ok
1477.5.smt2,wopass-7777,0.01,unsat,ok
1477.5.smt2,wopass-8888,0.01,unsat,ok
1477.5.smt2,wopass-9999,0.01,unsat,ok
1477.6.smt2,wopass-1010,0.01,unsat,ok
1477.6.smt2,wopass-1111,0.01,unsat,ok
1477.6.smt2,wopass-2222,0.01,unsat,ok
1477.6.smt2,wopass-3333,0.01,unsat,ok
1477.6.smt2,wopass-4444,0.01,unsat,ok
1477.6.smt2,wopass-5555,0.01,unsat,ok
1477.6.smt2,wopass-6666,0.01,unsat,ok
1477.6.smt2,wopass-7777,0.01,unsat,ok
1477.6.smt2,wopass-8888,0.01,unsat,ok
1477.6.smt2,wopass-9999,0.01,unsat,ok
1477.7.smt2,wopass-1010,0.01,unsat,ok
1477.7.smt2,wopass-1111,0.01,unsat,ok
1477.7.smt2,wopass-2222,0.01,unsat,ok
1477.7.smt2,wopass-3333,0.01,unsat,ok
1477.7.smt2,wopass-4444,0.01,unsat,ok
1477.7.smt2,wopass-5555,0.01,unsat,ok
1477.7.smt2,wopass-6666,0.01,unsat,ok
1477.7.smt2,wopass-7777,0.01,unsat,ok
1477.7.smt2,wopass-8888,0.01,unsat,ok
1477.7.smt2,wopass-9999,0.01,unsat,ok
1477.8.smt2,wopass-1010,0.01,unsat,ok
1477.8.smt2,wopass-1111,0.01,unsat,ok
1477.8.smt2,wopass-2222,0.01,unsat,ok
1477.8.smt2,wopass-3333,0.01,unsat,ok
1477.8.smt2,wopass-4444,0.01,unsat,ok
1477.8.smt2,wopass-5555,0.01,unsat,ok
1477.8.smt2,wopass-6666,0.01,unsat,ok
1477.8.smt2,wopass-7777,0.01,unsat,ok
1477.8.smt2,wopass-8888,0.01,unsat,ok
1477.8.smt2,wopass-9999,0.01,unsat,ok
1477.9.smt2,wopass-1010,0.01,unsat,ok
1477.9.smt2,wopass-1111,0.01,unsat,ok
1477.9.smt2,wopass-2222,0.01,unsat,ok
1477.9.smt2,wopass-3333,0.01,unsat,ok
1477.9.smt2,wopass-4444,0.01,unsat,ok
1477.9.smt2,wopass-5555,0.01,unsat,ok
1477.9.smt2,wopass-6666,0.01,unsat,ok
1477.9.smt2,wopass-7777,0.01,unsat,ok
1477.9.smt2,wopass-8888,0.01,unsat,ok
1477.9.smt2,wopass-9999,0.01,unsat,ok
1479.0.smt2,wopass-1010,0.02,unsat,ok
1479.0.smt2,wopass-1111,0.02,unsat,ok
1479.0.smt2,wopass-2222,0.02,unsat,ok
1479.0.smt2,wopass-3333,0.02,unsat,ok
1479.0.smt2,wopass-4444,0.02,unsat,ok
1479.0.smt2,wopass-5555,0.02,unsat,ok
1479.0.smt2,wopass-6666,0.02,unsat,ok
1479.0.smt2,wopass-7777,0.02,unsat,ok
1479.0.smt2,wopass-8888,0.02,unsat,ok
1479.0.smt2,wopass-9999,0.02,unsat,ok
1479.1.smt2,wopass-1010,0.02,unsat,ok
1479.1.smt2,wopass-1111,0.02,unsat,ok
1479.1.smt2,wopass-2222,0.02,unsat,ok
1479.1.smt2,wopass-3333,0.02,unsat,ok
1479.1.smt2,wopass-4444,0.02,unsat,ok
1479.1.smt2,wopass-5555,0.02,unsat,ok
1479.1.smt2,wopass-6666,0.02,unsat,ok
1479.1.smt2,wopass-7777,0.02,unsat,ok
1479.1.smt2,wopass-8888,0.02,unsat,ok
1479.1.smt2,wopass-9999,0.02,unsat,ok
1479.2.smt2,wopass-1010,0.02,unsat,ok
1479.2.smt2,wopass-1111,0.02,unsat,ok
1479.2.smt2,wopass-2222,0.02,unsat,ok
1479.2.smt2,wopass-3333,0.02,unsat,ok
1479.2.smt2,wopass-4444,0.02,unsat,ok
1479.2.smt2,wopass-5555,0.02,unsat,ok
1479.2.smt2,wopass-6666,0.02,unsat,ok
1479.2.smt2,wopass-7777,0.02,unsat,ok
1479.2.smt2,wopass-8888,0.02,unsat,ok
1479.2.smt2,wopass-9999,0.02,unsat,ok
1480.0.smt2,wopass-1010,0.01,unsat,ok
1480.0.smt2,wopass-1111,0.01,unsat,ok
1480.0.smt2,wopass-2222,0.01,unsat,ok
1480.0.smt2,wopass-3333,0.01,unsat,ok
1480.0.smt2,wopass-4444,0.01,unsat,ok
1480.0.smt2,wopass-5555,0.01,unsat,ok
1480.0.smt2,wopass-6666,0.01,unsat,ok
1480.0.smt2,wopass-7777,0.01,unsat,ok
1480.0.smt2,wopass-8888,0.01,unsat,ok
1480.0.smt2,wopass-9999,0.01,unsat,ok
1480.1.smt2,wopass-1010,0.01,unsat,ok
1480.1.smt2,wopass-1111,0.01,unsat,ok
1480.1.smt2,wopass-2222,0.01,unsat,ok
1480.1.smt2,wopass-3333,0.01,unsat,ok
1480.1.smt2,wopass-4444,0.01,unsat,ok
1480.1.smt2,wopass-5555,0.01,unsat,ok
1480.1.smt2,wopass-6666,0.01,unsat,ok
1480.1.smt2,wopass-7777,0.01,unsat,ok
1480.1.smt2,wopass-8888,0.01,unsat,ok
1480.1.smt2,wopass-9999,0.01,unsat,ok
1480.2.smt2,wopass-1010,0.02,unsat,ok
1480.2.smt2,wopass-1111,0.02,unsat,ok
1480.2.smt2,wopass-2222,0.02,unsat,ok
1480.2.smt2,wopass-3333,0.02,unsat,ok
1480.2.smt2,wopass-4444,0.02,unsat,ok
1480.2.smt2,wopass-5555,0.02,unsat,ok
1480.2.smt2,wopass-6666,0.02,unsat,ok
1480.2.smt2,wopass-7777,0.02,unsat,ok
1480.2.smt2,wopass-8888,0.02,unsat,ok
1480.2.smt2,wopass-9999,0.02,unsat,ok
1480.3.smt2,wopass-1010,0.02,unsat,ok
1480.3.smt2,wopass-1111,0.02,unsat,ok
1480.3.smt2,wopass-2222,0.02,unsat,ok
1480.3.smt2,wopass-3333,0.02,unsat,ok
1480.3.smt2,wopass-4444,0.02,unsat,ok
1480.3.smt2,wopass-5555,0.02,unsat,ok
1480.3.smt2,wopass-6666,0.02,unsat,ok
1480.3.smt2,wopass-7777,0.02,unsat,ok
1480.3.smt2,wopass-8888,0.02,unsat,ok
1480.3.smt2,wopass-9999,0.02,unsat,ok
1482.0.smt2,wopass-1010,0.01,unsat,ok
1482.0.smt2,wopass-1111,0.01,unsat,ok
1482.0.smt2,wopass-2222,0.01,unsat,ok
1482.0.smt2,wopass-3333,0.01,unsat,ok
1482.0.smt2,wopass-4444,0.01,unsat,ok
1482.0.smt2,wopass-5555,0.01,unsat,ok
1482.0.smt2,wopass-6666,0.01,unsat,ok
1482.0.smt2,wopass-7777,0.01,unsat,ok
1482.0.smt2,wopass-8888,0.01,unsat,ok
1482.0.smt2,wopass-9999,0.01,unsat,ok
1482.1.smt2,wopass-1010,0.11,unsat,ok
1482.1.smt2,wopass-1111,0.11,unsat,ok
1482.1.smt2,wopass-2222,0.11,unsat,ok
1482.1.smt2,wopass-3333,0.19,unsat,ok
1482.1.smt2,wopass-4444,0.15,unsat,ok
1482.1.smt2,wopass-5555,0.12,unsat,ok
1482.1.smt2,wopass-6666,0.12,unsat,ok
1482.1.smt2,wopass-7777,0.15,unsat,ok
1482.1.smt2,wopass-8888,0.14,unsat,ok
1482.1.smt2,wopass-9999,0.11,unsat,ok
1482.2.smt2,wopass-1010,0.18,unsat,ok
1482.2.smt2,wopass-1111,0.16,unsat,ok
1482.2.smt2,wopass-2222,0.13,unsat,ok
1482.2.smt2,wopass-3333,0.17,unsat,ok
1482.2.smt2,wopass-4444,0.12,unsat,ok
1482.2.smt2,wopass-5555,0.11,unsat,ok
1482.2.smt2,wopass-6666,0.11,unsat,ok
1482.2.smt2,wopass-7777,0.11,unsat,ok
1482.2.smt2,wopass-8888,0.18,unsat,ok
1482.2.smt2,wopass-9999,0.16,unsat,ok
1482.3.smt2,wopass-1010,0.02,unsat,ok
1482.3.smt2,wopass-1111,0.02,unsat,ok
1482.3.smt2,wopass-2222,0.02,unsat,ok
1482.3.smt2,wopass-3333,0.02,unsat,ok
1482.3.smt2,wopass-4444,0.02,unsat,ok
1482.3.smt2,wopass-5555,0.02,unsat,ok
1482.3.smt2,wopass-6666,0.02,unsat,ok
1482.3.smt2,wopass-7777,0.02,unsat,ok
1482.3.smt2,wopass-8888,0.02,unsat,ok
1482.3.smt2,wopass-9999,0.02,unsat,ok
1482.4.smt2,wopass-1010,0.02,unsat,ok
1482.4.smt2,wopass-1111,0.02,unsat,ok
1482.4.smt2,wopass-2222,0.02,unsat,ok
1482.4.smt2,wopass-3333,0.02,unsat,ok
1482.4.smt2,wopass-4444,0.02,unsat,ok
1482.4.smt2,wopass-5555,0.02,unsat,ok
1482.4.smt2,wopass-6666,0.02,unsat,ok
1482.4.smt2,wopass-7777,0.02,unsat,ok
1482.4.smt2,wopass-8888,0.02,unsat,ok
1482.4.smt2,wopass-9999,0.02,unsat,ok
1484.0.smt2,wopass-1010,0.02,unsat,ok
1484.0.smt2,wopass-1111,0.02,unsat,ok
1484.0.smt2,wopass-2222,0.02,unsat,ok
1484.0.smt2,wopass-3333,0.02,unsat,ok
1484.0.smt2,wopass-4444,0.02,unsat,ok
1484.0.smt2,wopass-5555,0.02,unsat,ok
1484.0.smt2,wopass-6666,0.02,unsat,ok
1484.0.smt2,wopass-7777,0.02,unsat,ok
1484.0.smt2,wopass-8888,0.02,unsat,ok
1484.0.smt2,wopass-9999,0.02,unsat,ok
1484.1.smt2,wopass-1010,0.01,unsat,ok
1484.1.smt2,wopass-1111,0.01,unsat,ok
1484.1.smt2,wopass-2222,0.01,unsat,ok
1484.1.smt2,wopass-3333,0.01,unsat,ok
1484.1.smt2,wopass-4444,0.01,unsat,ok
1484.1.smt2,wopass-5555,0.01,unsat,ok
1484.1.smt2,wopass-6666,0.01,unsat,ok
1484.1.smt2,wopass-7777,0.01,unsat,ok
1484.1.smt2,wopass-8888,0.01,unsat,ok
1484.1.smt2,wopass-9999,0.01,unsat,ok
1484.2.smt2,wopass-1010,0.01,unsat,ok
1484.2.smt2,wopass-1111,0.01,unsat,ok
1484.2.smt2,wopass-2222,0.01,unsat,ok
1484.2.smt2,wopass-3333,0.01,unsat,ok
1484.2.smt2,wopass-4444,0.01,unsat,ok
1484.2.smt2,wopass-5555,0.01,unsat,ok
1484.2.smt2,wopass-6666,0.01,unsat,ok
1484.2.smt2,wopass-7777,0.01,unsat,ok
1484.2.smt2,wopass-8888,0.01,unsat,ok
1484.2.smt2,wopass-9999,0.01,unsat,ok
1484.3.smt2,wopass-1010,0.01,unsat,ok
1484.3.smt2,wopass-1111,0.01,unsat,ok
1484.3.smt2,wopass-2222,0.01,unsat,ok
1484.3.smt2,wopass-3333,0.01,unsat,ok
1484.3.smt2,wopass-4444,0.01,unsat,ok
1484.3.smt2,wopass-5555,0.01,unsat,ok
1484.3.smt2,wopass-6666,0.01,unsat,ok
1484.3.smt2,wopass-7777,0.01,unsat,ok
1484.3.smt2,wopass-8888,0.01,unsat,ok
1484.3.smt2,wopass-9999,0.01,unsat,ok
1484.4.smt2,wopass-1010,0.01,unsat,ok
1484.4.smt2,wopass-1111,0.01,unsat,ok
1484.4.smt2,wopass-2222,0.01,unsat,ok
1484.4.smt2,wopass-3333,0.01,unsat,ok
1484.4.smt2,wopass-4444,0.01,unsat,ok
1484.4.smt2,wopass-5555,0.01,unsat,ok
1484.4.smt2,wopass-6666,0.01,unsat,ok
1484.4.smt2,wopass-7777,0.01,unsat,ok
1484.4.smt2,wopass-8888,0.01,unsat,ok
1484.4.smt2,wopass-9999,0.01,unsat,ok
1484.5.smt2,wopass-1010,0.01,unsat,ok
1484.5.smt2,wopass-1111,0.01,unsat,ok
1484.5.smt2,wopass-2222,0.01,unsat,ok
1484.5.smt2,wopass-3333,0.01,unsat,ok
1484.5.smt2,wopass-4444,0.01,unsat,ok
1484.5.smt2,wopass-5555,0.01,unsat,ok
1484.5.smt2,wopass-6666,0.01,unsat,ok
1484.5.smt2,wopass-7777,0.01,unsat,ok
1484.5.smt2,wopass-8888,0.01,unsat,ok
1484.5.smt2,wopass-9999,0.01,unsat,ok
1484.6.smt2,wopass-1010,0.01,unsat,ok
1484.6.smt2,wopass-1111,0.01,unsat,ok
1484.6.smt2,wopass-2222,0.01,unsat,ok
1484.6.smt2,wopass-3333,0.01,unsat,ok
1484.6.smt2,wopass-4444,0.01,unsat,ok
1484.6.smt2,wopass-5555,0.01,unsat,ok
1484.6.smt2,wopass-6666,0.01,unsat,ok
1484.6.smt2,wopass-7777,0.01,unsat,ok
1484.6.smt2,wopass-8888,0.01,unsat,ok
1484.6.smt2,wopass-9999,0.01,unsat,ok
1484.7.smt2,wopass-1010,0.01,unsat,ok
1484.7.smt2,wopass-1111,0.01,unsat,ok
1484.7.smt2,wopass-2222,0.01,unsat,ok
1484.7.smt2,wopass-3333,0.01,unsat,ok
1484.7.smt2,wopass-4444,0.01,unsat,ok
1484.7.smt2,wopass-5555,0.01,unsat,ok
1484.7.smt2,wopass-6666,0.01,unsat,ok
1484.7.smt2,wopass-7777,0.01,unsat,ok
1484.7.smt2,wopass-8888,0.01,unsat,ok
1484.7.smt2,wopass-9999,0.01,unsat,ok
1484.8.smt2,wopass-1010,0.01,unsat,ok
1484.8.smt2,wopass-1111,0.01,unsat,ok
1484.8.smt2,wopass-2222,0.01,unsat,ok
1484.8.smt2,wopass-3333,0.01,unsat,ok
1484.8.smt2,wopass-4444,0.01,unsat,ok
1484.8.smt2,wopass-5555,0.01,unsat,ok
1484.8.smt2,wopass-6666,0.01,unsat,ok
1484.8.smt2,wopass-7777,0.01,unsat,ok
1484.8.smt2,wopass-8888,0.01,unsat,ok
1484.8.smt2,wopass-9999,0.01,unsat,ok
1484.9.smt2,wopass-1010,0.01,unsat,ok
1484.9.smt2,wopass-1111,0.01,unsat,ok
1484.9.smt2,wopass-2222,0.01,unsat,ok
1484.9.smt2,wopass-3333,0.01,unsat,ok
1484.9.smt2,wopass-4444,0.01,unsat,ok
1484.9.smt2,wopass-5555,0.01,unsat,ok
1484.9.smt2,wopass-6666,0.01,unsat,ok
1484.9.smt2,wopass-7777,0.01,unsat,ok
1484.9.smt2,wopass-8888,0.01,unsat,ok
1484.9.smt2,wopass-9999,0.01,unsat,ok
1485.0.smt2,wopass-1010,0.01,unsat,ok
1485.0.smt2,wopass-1111,0.01,unsat,ok
1485.0.smt2,wopass-2222,0.01,unsat,ok
1485.0.smt2,wopass-3333,0.01,unsat,ok
1485.0.smt2,wopass-4444,0.01,unsat,ok
1485.0.smt2,wopass-5555,0.01,unsat,ok
1485.0.smt2,wopass-6666,0.01,unsat,ok
1485.0.smt2,wopass-7777,0.01,unsat,ok
1485.0.smt2,wopass-8888,0.01,unsat,ok
1485.0.smt2,wopass-9999,0.01,unsat,ok
1485.1.smt2,wopass-1010,0.01,unsat,ok
1485.1.smt2,wopass-1111,0.01,unsat,ok
1485.1.smt2,wopass-2222,0.01,unsat,ok
1485.1.smt2,wopass-3333,0.01,unsat,ok
1485.1.smt2,wopass-4444,0.01,unsat,ok
1485.1.smt2,wopass-5555,0.01,unsat,ok
1485.1.smt2,wopass-6666,0.01,unsat,ok
1485.1.smt2,wopass-7777,0.01,unsat,ok
1485.1.smt2,wopass-8888,0.01,unsat,ok
1485.1.smt2,wopass-9999,0.01,unsat,ok
1485.2.smt2,wopass-1010,0.01,unsat,ok
1485.2.smt2,wopass-1111,0.01,unsat,ok
1485.2.smt2,wopass-2222,0.01,unsat,ok
1485.2.smt2,wopass-3333,0.01,unsat,ok
1485.2.smt2,wopass-4444,0.01,unsat,ok
1485.2.smt2,wopass-5555,0.01,unsat,ok
1485.2.smt2,wopass-6666,0.01,unsat,ok
1485.2.smt2,wopass-7777,0.01,unsat,ok
1485.2.smt2,wopass-8888,0.01,unsat,ok
1485.2.smt2,wopass-9999,0.01,unsat,ok
1485.3.smt2,wopass-1010,0.01,unsat,ok
1485.3.smt2,wopass-1111,0.01,unsat,ok
1485.3.smt2,wopass-2222,0.01,unsat,ok
1485.3.smt2,wopass-3333,0.01,unsat,ok
1485.3.smt2,wopass-4444,0.01,unsat,ok
1485.3.smt2,wopass-5555,0.01,unsat,ok
1485.3.smt2,wopass-6666,0.01,unsat,ok
1485.3.smt2,wopass-7777,0.01,unsat,ok
1485.3.smt2,wopass-8888,0.01,unsat,ok
1485.3.smt2,wopass-9999,0.01,unsat,ok
1485.4.smt2,wopass-1010,0.01,unsat,ok
1485.4.smt2,wopass-1111,0.01,unsat,ok
1485.4.smt2,wopass-2222,0.01,unsat,ok
1485.4.smt2,wopass-3333,0.01,unsat,ok
1485.4.smt2,wopass-4444,0.01,unsat,ok
1485.4.smt2,wopass-5555,0.01,unsat,ok
1485.4.smt2,wopass-6666,0.01,unsat,ok
1485.4.smt2,wopass-7777,0.01,unsat,ok
1485.4.smt2,wopass-8888,0.01,unsat,ok
1485.4.smt2,wopass-9999,0.01,unsat,ok
1485.5.smt2,wopass-1010,0.01,unsat,ok
1485.5.smt2,wopass-1111,0.01,unsat,ok
1485.5.smt2,wopass-2222,0.01,unsat,ok
1485.5.smt2,wopass-3333,0.01,unsat,ok
1485.5.smt2,wopass-4444,0.01,unsat,ok
1485.5.smt2,wopass-5555,0.01,unsat,ok
1485.5.smt2,wopass-6666,0.01,unsat,ok
1485.5.smt2,wopass-7777,0.01,unsat,ok
1485.5.smt2,wopass-8888,0.01,unsat,ok
1485.5.smt2,wopass-9999,0.01,unsat,ok
1486.0.smt2,wopass-1010,0.02,unsat,ok
1486.0.smt2,wopass-1111,0.02,unsat,ok
1486.0.smt2,wopass-2222,0.02,unsat,ok
1486.0.smt2,wopass-3333,0.02,unsat,ok
1486.0.smt2,wopass-4444,0.02,unsat,ok
1486.0.smt2,wopass-5555,0.02,unsat,ok
1486.0.smt2,wopass-6666,0.02,unsat,ok
1486.0.smt2,wopass-7777,0.02,unsat,ok
1486.0.smt2,wopass-8888,0.02,unsat,ok
1486.0.smt2,wopass-9999,0.02,unsat,ok
1486.1.smt2,wopass-1010,0.03,unsat,ok
1486.1.smt2,wopass-1111,0.03,unsat,ok
1486.1.smt2,wopass-2222,0.03,unsat,ok
1486.1.smt2,wopass-3333,0.12,unsat,ok
1486.1.smt2,wopass-4444,0.03,unsat,ok
1486.1.smt2,wopass-5555,0.15,unsat,ok
1486.1.smt2,wopass-6666,0.12,unsat,ok
1486.1.smt2,wopass-7777,0.03,unsat,ok
1486.1.smt2,wopass-8888,0.15,unsat,ok
1486.1.smt2,wopass-9999,0.03,unsat,ok
1486.2.smt2,wopass-1010,0.03,unsat,ok
1486.2.smt2,wopass-1111,0.03,unsat,ok
1486.2.smt2,wopass-2222,0.03,unsat,ok
1486.2.smt2,wopass-3333,0.03,unsat,ok
1486.2.smt2,wopass-4444,0.03,unsat,ok
1486.2.smt2,wopass-5555,0.03,unsat,ok
1486.2.smt2,wopass-6666,0.03,unsat,ok
1486.2.smt2,wopass-7777,0.03,unsat,ok
1486.2.smt2,wopass-8888,0.03,unsat,ok
1486.2.smt2,wopass-9999,0.03,unsat,ok
1486.3.smt2,wopass-1010,0.02,unsat,ok
1486.3.smt2,wopass-1111,0.02,unsat,ok
1486.3.smt2,wopass-2222,0.02,unsat,ok
1486.3.smt2,wopass-3333,0.02,unsat,ok
1486.3.smt2,wopass-4444,0.02,unsat,ok
1486.3.smt2,wopass-5555,0.02,unsat,ok
1486.3.smt2,wopass-6666,0.02,unsat,ok
1486.3.smt2,wopass-7777,0.02,unsat,ok
1486.3.smt2,wopass-8888,0.02,unsat,ok
1486.3.smt2,wopass-9999,0.02,unsat,ok
1486.4.smt2,wopass-1010,0.02,unsat,ok
1486.4.smt2,wopass-1111,0.02,unsat,ok
1486.4.smt2,wopass-2222,0.02,unsat,ok
1486.4.smt2,wopass-3333,0.02,unsat,ok
1486.4.smt2,wopass-4444,0.02,unsat,ok
1486.4.smt2,wopass-5555,0.02,unsat,ok
1486.4.smt2,wopass-6666,0.02,unsat,ok
1486.4.smt2,wopass-7777,0.02,unsat,ok
1486.4.smt2,wopass-8888,0.02,unsat,ok
1486.4.smt2,wopass-9999,0.02,unsat,ok
1487.0.smt2,wopass-1010,0.01,unsat,ok
1487.0.smt2,wopass-1111,0.01,unsat,ok
1487.0.smt2,wopass-2222,0.01,unsat,ok
1487.0.smt2,wopass-3333,0.01,unsat,ok
1487.0.smt2,wopass-4444,0.01,unsat,ok
1487.0.smt2,wopass-5555,0.01,unsat,ok
1487.0.smt2,wopass-6666,0.01,unsat,ok
1487.0.smt2,wopass-7777,0.01,unsat,ok
1487.0.smt2,wopass-8888,0.01,unsat,ok
1487.0.smt2,wopass-9999,0.01,unsat,ok
1487.1.smt2,wopass-1010,1.12,unsat,ok
1487.1.smt2,wopass-1111,1.27,unsat,ok
1487.1.smt2,wopass-2222,1.34,unsat,ok
1487.1.smt2,wopass-3333,1.28,unsat,ok
1487.1.smt2,wopass-4444,1.09,unsat,ok
1487.1.smt2,wopass-5555,1.29,unsat,ok
1487.1.smt2,wopass-6666,1.28,unsat,ok
1487.1.smt2,wopass-7777,1.1,unsat,ok
1487.1.smt2,wopass-8888,1.28,unsat,ok
1487.1.smt2,wopass-9999,1.3,unsat,ok
1487.2.smt2,wopass-1010,0.01,unsat,ok
1487.2.smt2,wopass-1111,0.01,unsat,ok
1487.2.smt2,wopass-2222,0.01,unsat,ok
1487.2.smt2,wopass-3333,0.01,unsat,ok
1487.2.smt2,wopass-4444,0.01,unsat,ok
1487.2.smt2,wopass-5555,0.01,unsat,ok
1487.2.smt2,wopass-6666,0.01,unsat,ok
1487.2.smt2,wopass-7777,0.01,unsat,ok
1487.2.smt2,wopass-8888,0.01,unsat,ok
1487.2.smt2,wopass-9999,0.01,unsat,ok
1487.3.smt2,wopass-1010,0.95,unsat,ok
1487.3.smt2,wopass-1111,1.03,unsat,ok
1487.3.smt2,wopass-2222,0.99,unsat,ok
1487.3.smt2,wopass-3333,1.19,unsat,ok
1487.3.smt2,wopass-4444,1.17,unsat,ok
