benchmark,config,norm_time,total_time,sha256sum,result,status
queries-ASN1.Base-1.smt2,wpass-1010,3.561,1.43,08aba7ea43a0203835a80948e4d36385a530f8807663a9e4c40830a0dbb6757c,unsat,ok
queries-ASN1.Base-1.smt2,wpass-1111,3.47,1.47,05dc048e2f55121bfcb2bdef0101ed7466f9395191b7d841b439d517b5a061b5,unsat,ok
queries-ASN1.Base-1.smt2,wpass-2222,3.809,1.5,9f437dde2d1c65eedf27faa28cdfc36cb29f2f15c50dee621456009ec0cadb77,unsat,ok
queries-ASN1.Base-1.smt2,wpass-3333,3.389,1.37,d429f9af4b58a9e3551d03d6c786c89af5d950072d271c72f631ad4aa318c606,unsat,ok
queries-ASN1.Base-1.smt2,wpass-4444,4.628,1.61,45c5472f51839bd567e7fe9692fa762b040767d644a1efbca56c68c30d44ee58,unsat,ok
queries-ASN1.Base-1.smt2,wpass-5555,5.206,1.92,6e35e6f9f1f631119a12e892b27479c5facf144f6cb70ddad00a2eedcb056194,unsat,ok
queries-ASN1.Base-1.smt2,wpass-6666,3.576,1.53,0fbe9eb8a93ba2c731d67aafe6a1815bde0b499f5fd5832925f0dd7b48931cd7,unsat,ok
queries-ASN1.Base-1.smt2,wpass-7777,4.137,1.64,5241592cb92f6c923c85b16f91cbb8251fc174d261ba8c6d24383277a3e25dea,unsat,ok
queries-ASN1.Base-1.smt2,wpass-8888,3.617,1.73,fdd465784e36dfed6dc83508458eae074aa6cfa7b08424c4bed6ece0d53dcf9b,unsat,ok
queries-ASN1.Base-1.smt2,wpass-9999,3.561,1.45,f690317245e5900c615e7d514aad8c3dc6a900e3db6b0820cfdfc8cb92d0bdf9,unsat,ok
queries-ASN1.Base-10.smt2,wpass-1010,3.739,1.45,1b295d0b8d98250bd8ecf5b156dcc496235c28badc55a8eb87f05136b9948c6f,unsat,ok
queries-ASN1.Base-10.smt2,wpass-1111,3.458,1.39,93aeb789ce272cd74391f28157402c6bc94b5541454947f805382b247b13e301,unsat,ok
queries-ASN1.Base-10.smt2,wpass-2222,3.479,1.5,3709c27e4a369f588fcbc6e09091de8a6b3cb6a6b7b05a4b4cbdaa72470d6bd5,unsat,ok
queries-ASN1.Base-10.smt2,wpass-3333,3.783,1.44,75a5d31f18b06d99843131ce12ecec59e404212904e6fe08dee156c438bbccf6,unsat,ok
queries-ASN1.Base-10.smt2,wpass-4444,4.404,1.67,b7850ca4b922ac9336b55a47f9bc31445f712a491fd04df7376eadc4ae8983cd,unsat,ok
queries-ASN1.Base-10.smt2,wpass-5555,3.688,1.61,c0fa38de91aaaab54df065fce6032eef43787ccc796a54c3dd0761baec810856,unsat,ok
queries-ASN1.Base-10.smt2,wpass-6666,5.238,1.55,a98cce3250c9f00fcd00c6d433bf0ba352e1c452d7169d3a6414f86fa674a1c3,unsat,ok
queries-ASN1.Base-10.smt2,wpass-7777,3.617,1.73,06451209ec4e4f8cf7f36e10ae19929148c3f584b4786e933784c12dcc2eadb7,unsat,ok
queries-ASN1.Base-10.smt2,wpass-8888,3.484,1.5,b2783046adf3a3fff89f6b9bbb8cb6c8006ffedd464de88b0e56d299feefd78e,unsat,ok
queries-ASN1.Base-10.smt2,wpass-9999,3.456,1.4,2b7b2d11940a5ac767c90094fa0282c9d9839b70ad81555f96a2543c1e715643,unsat,ok
queries-ASN1.Base-11.smt2,wpass-1010,4.73,1.54,4817df337d09d42c6c8e34d5f343b7c7f1ba9ccfa2927e22a6ba959a82a8d32c,unsat,ok
queries-ASN1.Base-11.smt2,wpass-1111,3.538,1.48,aa5cec06d2877411cadb00ed9bd5fa35ccb1edf0eae77b43e150ec9a1510b8a2,unsat,ok
queries-ASN1.Base-11.smt2,wpass-2222,3.925,1.68,cae631e1e50679e6dd983fbc79ec624ce6f242780d1b1538a58b73d7d9fc1c41,unsat,ok
queries-ASN1.Base-11.smt2,wpass-3333,4.282,1.5,32faee9777bb402546772d6649820a3f48bb02f74ecf0284a9739a69b570cc04,unsat,ok
queries-ASN1.Base-11.smt2,wpass-4444,5.294,1.66,039ce4b73e54b3e64a64cc7fcece58cfa86eecc086aaac10c7c9e17d3dffde3d,unsat,ok
queries-ASN1.Base-11.smt2,wpass-5555,4.245,1.44,15002fe667a77d50f4590aea42c0616c79310b031f41caef1b8ecaecc51596a5,unsat,ok
queries-ASN1.Base-11.smt2,wpass-6666,3.414,1.51,de04335bb35d575f30e9a69cf6f29b4c41dcc8fa911b43b1bce42463b6c6b93e,unsat,ok
queries-ASN1.Base-11.smt2,wpass-7777,4.285,2.12,b51e61eb065e3a72105fba0c2895433fdc355fa473c8d528530d240250ad9f5d,unsat,ok
queries-ASN1.Base-11.smt2,wpass-8888,3.44,1.55,a488e285be4e044cf2e20ec0b9171698ae8bec8837743b245648c516aebdc263,unsat,ok
queries-ASN1.Base-11.smt2,wpass-9999,3.549,1.66,55bfad9a23293c4433f850303dcda3d7aa0273e6edc9be267de30b2ca3fa0520,unsat,ok
queries-ASN1.Base-12.smt2,wpass-1010,3.717,1.41,75b8b0d19ba79ec8cca678b23bd08220b802fa1f535bdfedec92c1a489ea388e,unsat,ok
queries-ASN1.Base-12.smt2,wpass-1111,3.833,1.5,1550e02aab921b802ed640198b3d3ee34ff133a91581dd5dcda19d74f5450067,unsat,ok
queries-ASN1.Base-12.smt2,wpass-2222,4.067,1.49,65007376cb38b62b561471bb339301babafd2602db0e00e60a3a69d83307030c,unsat,ok
queries-ASN1.Base-12.smt2,wpass-3333,3.553,1.57,359f90efbef6bbf458fd71878a19b8f43fa73684d8f88ce41bf48de4ed46ae30,unsat,ok
queries-ASN1.Base-12.smt2,wpass-4444,3.482,1.43,30ef58d54a912a74410f07f66706aa7056303893976ec3fc0a1e90c12ced5c8f,unsat,ok
queries-ASN1.Base-12.smt2,wpass-5555,4.351,2.34,1cba763583858b15c96dedde4b2f5f22200616add9a524bd1a77ff3d85585be2,unsat,ok
queries-ASN1.Base-12.smt2,wpass-6666,3.969,1.68,53cc8f22af1afec4062795c17de7f54c0e752b0f18de82addeaed93eb0051112,unsat,ok
queries-ASN1.Base-12.smt2,wpass-7777,3.446,1.41,5cf4086e09fad6a4d0f7463b69171951f7fec740d689c5e714df8135c33ec2e1,unsat,ok
queries-ASN1.Base-12.smt2,wpass-8888,3.793,1.47,1806bf289894ceddf1307ce8f7382dda2dd422c69a0d58251c9a2906d1735f01,unsat,ok
queries-ASN1.Base-12.smt2,wpass-9999,3.514,1.57,e2a9e1440e9b29241e75208346690a8c5e4061ff49487c2dbdc937d54d7b2ea5,unsat,ok
queries-ASN1.Base-13.smt2,wpass-1010,3.63,1.51,892f630b4bc22fed5a2c54729144a5a83e1ca90f1310bc50bb26d33097192881,unsat,ok
queries-ASN1.Base-13.smt2,wpass-1111,3.953,1.5,929506dabedf5960f7225d7b54aacb39cdce469d289a61ce21c676069a8e10c9,unsat,ok
queries-ASN1.Base-13.smt2,wpass-2222,3.464,1.62,df65e2d979484efd1cb27f689298e7368215f7b876d55223f8faecf8ab3e384e,unsat,ok
queries-ASN1.Base-13.smt2,wpass-3333,3.885,1.98,7b5d4d4c4c7faf0cbb0b0339ab2bcf4849ba559e7edce7d4d7c9b0be5e12d2ed,unsat,ok
queries-ASN1.Base-13.smt2,wpass-4444,3.992,1.51,5082efa1a39a050546746e3d03c3857cd4e6a4bae0f5503ad262e823d740ea19,unsat,ok
queries-ASN1.Base-13.smt2,wpass-5555,4.281,2.029,bcb2796377069527ef1308bfd95662d54636b7c7dd46ce551ac89f616b95d853,unsat,ok
queries-ASN1.Base-13.smt2,wpass-6666,3.448,1.39,65d53b19a9da7794e594813bd300a2427a7a2e9f7bf77c5ed833faf0b633be40,unsat,ok
queries-ASN1.Base-13.smt2,wpass-7777,4.024,1.59,b1b22ac384259272bef7882fb87b05047bf3e8422fbcb81962f112ab6e69641f,unsat,ok
queries-ASN1.Base-13.smt2,wpass-8888,3.556,1.6,51cf79dcacc34c0edbb9750d5f41889d7af9235a408cb6c9f12c36ab5e5f3999,unsat,ok
queries-ASN1.Base-13.smt2,wpass-9999,3.431,1.47,07f2ac1b1207b58c3ce5c442dc6fdb1a229a23eda165adaf3edb9c2c5b9321a5,unsat,ok
queries-ASN1.Base-14.smt2,wpass-1010,3.455,1.42,bdd67de499a0417cbe289d853f1b8f4bde4d6827ddd42d6e79b3ed1c13082a35,unsat,ok
queries-ASN1.Base-14.smt2,wpass-1111,3.724,1.58,4717aef8661cfea7c401974b61921dc33b753a3a84129f7da08268d7e6f320e2,unsat,ok
queries-ASN1.Base-14.smt2,wpass-2222,4.211,1.53,c70e08ae95dc8d1f4f46c7663ff38c8af91c590e6c04e8c6c69b1449c76549e6,unsat,ok
queries-ASN1.Base-14.smt2,wpass-3333,4.3,1.66,19ebdd38eefcc478951f66a3abbed546e6fa391eaf1e995ac5c7f9643e356108,unsat,ok
queries-ASN1.Base-14.smt2,wpass-4444,4.661,2.75,d20671f6f6e5c649b279bc5b1205492dd87e52e0aac32f2a8781b4000c460b98,unsat,ok
queries-ASN1.Base-14.smt2,wpass-5555,3.963,1.53,cd5941a500c4b8534125c58e9bc53ad77366089f8e3025055d0fba789c39dadf,unsat,ok
queries-ASN1.Base-14.smt2,wpass-6666,4.257,1.74,46bef7f3291f5e54c891cf1870cc29948822878d3a2e6331cbc228f1029839aa,unsat,ok
queries-ASN1.Base-14.smt2,wpass-7777,4.755,1.63,8845d1ee513dc453604501ab9d42645f64ffd14765199a51461df386888d888e,unsat,ok
queries-ASN1.Base-14.smt2,wpass-8888,3.46,1.73,866b384475d3353da885635b475d5f8d910723282e2a1667a3b2278cf7124f4e,unsat,ok
queries-ASN1.Base-14.smt2,wpass-9999,3.542,1.49,7bed815844f2a71075d7eb09c9ff9e43d5d1af1992f8fcee0a61cf94760030e3,unsat,ok
queries-ASN1.Base-15.smt2,wpass-1010,4.394,1.59,03305d9761f5847b2175afc1414f431a08c0e87d59a67d8101e88f3fbf046bc4,unknown,ok
queries-ASN1.Base-15.smt2,wpass-1111,3.617,1.51,97965bd14ff288f7f63b4354c13e3947df5c556ec61657a26abd4a49299cc414,unknown,ok
queries-ASN1.Base-15.smt2,wpass-2222,3.651,1.61,95f137a47ddd7b3a347e3b9843b1af9b6b73e68eba7a04e2fe827b75d017506b,unknown,ok
queries-ASN1.Base-15.smt2,wpass-3333,5.92,1.96,3bdad7b3f00230a0fc3a43d2037f63eb7f753e90132dc7cf5ad473870ef3465d,unknown,ok
queries-ASN1.Base-15.smt2,wpass-4444,3.519,1.58,db661e84fa34c64fc329951087935cbbf251e2926b1080aab5c55dcbc6226d2b,unknown,ok
queries-ASN1.Base-15.smt2,wpass-5555,3.668,1.62,c488e2a3d63c45a750542bd3f6e669dfac08c8df867f7322c8b159e49af9bfec,unknown,ok
queries-ASN1.Base-15.smt2,wpass-6666,3.555,1.55,0f16a4b015db2a90130df5e66f6ebff8b6f477b08daf212fd001eeca5af7a049,unknown,ok
queries-ASN1.Base-15.smt2,wpass-7777,3.752,1.72,5dcff63de141f1bd4b523dc3b4a886bdd7f1e2bfdf6d7a691a35866e9c6581ee,unknown,ok
queries-ASN1.Base-15.smt2,wpass-8888,4.765,1.8,7aa4de94f8262cc32a0c97415b2a2dd76d358d90308b0b7cb5a376d4a715696a,unknown,ok
queries-ASN1.Base-15.smt2,wpass-9999,4.057,1.57,114916bb6cba64e4ae166562188d693c8e29fd8e486288987f790fef510fb27e,unknown,ok
queries-ASN1.Base-16.smt2,wpass-1010,3.946,1.76,91e27782368fd9dd1db028fa83f0c5c968c66388cacfe6b9cbdcff56b53cc6a5,unknown,ok
queries-ASN1.Base-16.smt2,wpass-1111,3.48,1.71,f1fa6e2969e9df52039b0fa075857c2bfc7be680e90dada39836c03bc7c64a89,unknown,ok
queries-ASN1.Base-16.smt2,wpass-2222,4.78,1.82,1535e6dd7f5fc064255fd62e6cc695ef658e731ee63f5831db71d291c553749f,unknown,ok
queries-ASN1.Base-16.smt2,wpass-3333,3.814,1.81,d7794ce2f99fa9f4ece66b150fb605bfa7c9a6ec684bbc8cc293ac34b5dcf058,unknown,ok
queries-ASN1.Base-16.smt2,wpass-4444,4.657,1.73,21694f61051958c54bdf15eae45545ed12672f4cced186245acaa8950fa9916d,unknown,ok
queries-ASN1.Base-16.smt2,wpass-5555,3.541,1.52,619d6825057755e10dfdfd85a4826075add5be4412bde62960ad26007bdcc762,unknown,ok
queries-ASN1.Base-16.smt2,wpass-6666,3.823,1.7,c34d53f53b1d241994c6949e2e1d195f8d08239f1c0248754485f8db589bdf0e,unknown,ok
queries-ASN1.Base-16.smt2,wpass-7777,3.626,1.64,adedc43a4578d9250281aba5f6de7b4e2b642720a000197587afcbc023900e10,unknown,ok
queries-ASN1.Base-16.smt2,wpass-8888,3.565,1.59,3144ff68d327c5e0a7c52be41903b946526804987d6e0a782aeab923be1ce1b7,unknown,ok
queries-ASN1.Base-16.smt2,wpass-9999,4.009,1.83,e38fd742c8ff9060bbcbc4c5d3c10dc67a45504bbd469477911a29085d0bfb12,unknown,ok
queries-ASN1.Base-17.smt2,wpass-1010,3.727,1.91,13c14946370076dbb2beb36e5de262903dae68cee785a69105bccac5d4cfdcd6,unsat,ok
queries-ASN1.Base-17.smt2,wpass-1111,3.643,1.72,4998c9062cb9691a8fc7c50f2ceb20ae5ea3c5b0f92c56faa878469cec4e46f7,unsat,ok
queries-ASN1.Base-17.smt2,wpass-2222,3.762,1.68,d0c72e8695701f4fe1996f4b382660388c867dbc83f49b10374d190516f060d3,unsat,ok
queries-ASN1.Base-17.smt2,wpass-3333,4.408,1.97,e5397666f5d636bb2ad42a7e9f261e0d76a5461495f6cbc21256c23927273fc6,unsat,ok
queries-ASN1.Base-17.smt2,wpass-4444,3.861,1.64,d4221cc3fec8208563e73f5cadf435a5746a5c847317717a072d524a4b538ed7,unsat,ok
queries-ASN1.Base-17.smt2,wpass-5555,3.88,1.77,5e600948aca700dd688580e6b690332532500d5d66c371d64c4b1ef5e8f17261,unsat,ok
queries-ASN1.Base-17.smt2,wpass-6666,3.881,1.73,c1d6137d48c353bb1ab372f49a777d24533bf3233cab32c9e25b16764ceee482,unsat,ok
queries-ASN1.Base-17.smt2,wpass-7777,3.993,1.75,533fbba65c0cd4e2d7469fa676dbbdfc5cffaf41efc72adfe3e76ab84c34263f,unsat,ok
queries-ASN1.Base-17.smt2,wpass-8888,3.715,1.76,49ae8d9b91887f9a5fdfeefd44c87a0efda82417384ac15d9e971f66aed8abeb,unsat,ok
queries-ASN1.Base-17.smt2,wpass-9999,3.581,1.79,877cf79598afec12a43af817cc89a0228ac746acd664dbbdd528c2c4b6913558,unsat,ok
queries-ASN1.Base-18.smt2,wpass-1010,4.196,1.55,b09f00b0da3bd7453351345971c854f9c574ba39c86d6d3fc8a87c3a835f25b6,unsat,ok
queries-ASN1.Base-18.smt2,wpass-1111,3.559,1.42,d1f2e83e3d59afe1b6e0f30c7a19e5ef6fcb4ae60cad95070bded7585f093bb1,unsat,ok
queries-ASN1.Base-18.smt2,wpass-2222,3.859,1.48,4a5635785d86545d6d46863522e12125e59813fcb115b71356441ef5d48a3009,unsat,ok
queries-ASN1.Base-18.smt2,wpass-3333,3.836,1.57,b2821dbe9902fdf0a7c188ecaffe7d4525b31630d26a9c5107416c009d7e85ab,unsat,ok
queries-ASN1.Base-18.smt2,wpass-4444,3.716,1.57,3f8c7610af8e8ec92af50f331f35cc3c1948dc1ad7f3e935cfaedd121a27f6de,unsat,ok
queries-ASN1.Base-18.smt2,wpass-5555,3.764,1.65,cc5847e6e9c47cc36fe0bc784a23c59cf35f157318447fb5ce5b5e7d0bc7fa20,unsat,ok
queries-ASN1.Base-18.smt2,wpass-6666,5.881,1.62,9ebd25ca74b93c81f09719559cc2e06acee2f05c69cbd8f0fe80fdea73ecc0be,unsat,ok
queries-ASN1.Base-18.smt2,wpass-7777,3.954,1.53,3bd0332667f443b90b10224bee7c27dc236494af7f368c2b45f789044e0d648e,unsat,ok
queries-ASN1.Base-18.smt2,wpass-8888,4.057,1.49,9fdb3680b964bf67a6fb4ba8a072cfd87911fdcd3555a12dd6f559d029266df6,unsat,ok
queries-ASN1.Base-18.smt2,wpass-9999,3.672,1.55,aa704d62fd4a748094461db55a7960a4602b36524e0605884273cbcd0bde4043,unsat,ok
queries-ASN1.Base-19.smt2,wpass-1010,4.176,1.6,1656d56090e0d9479c5a641d3058541647764921fcf2512cb5e35f0819171600,unsat,ok
queries-ASN1.Base-19.smt2,wpass-1111,3.614,1.42,481d05fdabd71cf9a7e1ae8156f50752390e0f6c6ffe40898c82f9f3d2910e79,unsat,ok
queries-ASN1.Base-19.smt2,wpass-2222,3.52,1.41,3e7c4e96a6c76ef340789208d26b1ba7391940a3176a3ba393d35577b0c18e6d,unsat,ok
queries-ASN1.Base-19.smt2,wpass-3333,3.791,1.68,48fe57f37df172561f4a37143c2f5700c3cc8ea809d40084f64de4fb20e5737e,unsat,ok
queries-ASN1.Base-19.smt2,wpass-4444,3.838,1.53,940757fff8cd092b417ea818d20e80f590b3f6e070539c3f2f1599139f318ebc,unsat,ok
queries-ASN1.Base-19.smt2,wpass-5555,3.847,1.57,e82125963681fb0c1208b6c23bafdda6699e6ce3e64f277d9fa7469f84638874,unsat,ok
queries-ASN1.Base-19.smt2,wpass-6666,4.892,1.6,3d096ae6d89c010ec4d9e4d22fd6a6455ea964ecc9689317da0a97bc05b22dd9,unsat,ok
queries-ASN1.Base-19.smt2,wpass-7777,4.754,1.41,6b2d9f910abe3dd341c75474e1cd23fc018ee92c37900b8d14a3b0817cdaf23f,unsat,ok
queries-ASN1.Base-19.smt2,wpass-8888,3.581,1.41,425b0b5f8a046244f4f0150d68d17992ddfe80bbff96a39f025754de8553e4c7,unsat,ok
queries-ASN1.Base-19.smt2,wpass-9999,4.193,1.73,da29aec515f9c3d22d5e5c51a78a83fd0de2d15e511ef3d370e15310719b87c2,unsat,ok
queries-ASN1.Base-2.smt2,wpass-1010,4.393,1.84,dbb64370b364ecd9b92424ca7459353f9a6b3e6eb538e29c60e12d91c21e9679,unsat,ok
queries-ASN1.Base-2.smt2,wpass-1111,3.677,1.53,56505995864f55bb77932addd41fcb5efb3a792ad7ea43be46858bd22a7d2bd5,unsat,ok
queries-ASN1.Base-2.smt2,wpass-2222,3.502,1.61,07c42d0ec9e2acaae09b6cff7cfad5940adaa72ebae4052f59294453e604164a,unsat,ok
queries-ASN1.Base-2.smt2,wpass-3333,5.695,1.82,388a94c8e952ff07a08e9f71f873abce953fbefc68fdc0042281bde8f1049e08,unsat,ok
queries-ASN1.Base-2.smt2,wpass-4444,3.694,1.41,04811b69af81d19349be05e44e3fd5b8b706e9830b1831e0ed22b6518f37c825,unsat,ok
queries-ASN1.Base-2.smt2,wpass-5555,3.746,1.65,2f7f15c63b2ad1a2acafaf79910e21fbdf2965f43baca66ebfa20e1e823b8719,unsat,ok
queries-ASN1.Base-2.smt2,wpass-6666,3.988,1.4,3bdf3bb283bc25d8ef396f27441bf81275ce7cda0fc15b8ae1778bdf5b5152df,unsat,ok
queries-ASN1.Base-2.smt2,wpass-7777,3.767,1.82,290dd8094e23fb04333d052334b6f7383a8021a873dbb176366e393601922404,unsat,ok
queries-ASN1.Base-2.smt2,wpass-8888,3.811,1.47,8a594495e4536b0fd1cddefa4e9937a6e4f2c1e1311451f8e28aee6a1aa8e394,unsat,ok
queries-ASN1.Base-2.smt2,wpass-9999,3.905,1.64,acd02017bce8b3c3428e5eac5d0ad65dfa946b31e82402a7b659e34109fdbe26,unsat,ok
queries-ASN1.Base-20.smt2,wpass-1010,3.508,1.58,b0c1067813ff210b7a69d82b889a6e39898eaf53ff9c52eebfde4779d65951d3,unsat,ok
queries-ASN1.Base-20.smt2,wpass-1111,3.52,1.56,0a793e50b7c7dacd305f82f35c57db6ff1ef7e7c3b1bcba305c4fd6c71fcee9e,unsat,ok
queries-ASN1.Base-20.smt2,wpass-2222,3.749,1.58,49042560d5e6790aedf43b26feff19c0c1ebbde2d3df9439d5efed6bab40770d,unsat,ok
queries-ASN1.Base-20.smt2,wpass-3333,4.047,1.44,d6c4cfbec2926aac851a8f16e6ef1234ceda693c800c1ae793da6f5ba241c35a,unsat,ok
queries-ASN1.Base-20.smt2,wpass-4444,3.783,1.41,808bdf46b10d29581937e372ab302f8910ec7093ef2f2a40978e5fcab361c044,unsat,ok
queries-ASN1.Base-20.smt2,wpass-5555,3.936,1.64,25a16bb81012fca9138e78f32c9fe535d3006dfc35336cee4737a72078ce336a,unsat,ok
queries-ASN1.Base-20.smt2,wpass-6666,3.508,1.51,fbbcec1a2137e7d7eed6a9a71a4c048e304ccc17d420b35273088932e308f764,unsat,ok
queries-ASN1.Base-20.smt2,wpass-7777,3.512,1.41,5f05c395317cfd4f0a7805967f01a285435fdff0bae270a7c079b93a2bb68d27,unsat,ok
queries-ASN1.Base-20.smt2,wpass-8888,3.538,1.49,779578f539975f3d26160ad553e6bc4281e871c7cb6bd38d8cfa1e2ef43d53df,unsat,ok
queries-ASN1.Base-20.smt2,wpass-9999,3.551,1.4,572b7ddd3e1ce78b392d995214f7168a82dcc072e0eaecf4c8626cfb7ab2ae89,unsat,ok
queries-ASN1.Base-21.smt2,wpass-1010,3.652,1.61,2f7e2c63c62f41daefca374fbebe9d40bb69da8987e56d2a94f3e8e5771f963c,unsat,ok
queries-ASN1.Base-21.smt2,wpass-1111,3.79,1.63,96a2c95d0e69ae3fc9d34673335522efe2a8d7a8b14cd21cd19bb9250d3f60b9,unsat,ok
queries-ASN1.Base-21.smt2,wpass-2222,4.153,1.94,c26bb9dbf89437dbd5a992c44d3481cb8bf1b7c38071c95feae720aa35f87e11,unsat,ok
queries-ASN1.Base-21.smt2,wpass-3333,3.548,1.46,93ae44d32542a3746f205237a3b583e66344541c51f1e072d8fb44a72020fe4c,unsat,ok
queries-ASN1.Base-21.smt2,wpass-4444,3.529,1.56,8db4a2237e47101df9ef8855369058e79c6e6595f02b96d329795f6f0e09a29d,unsat,ok
queries-ASN1.Base-21.smt2,wpass-5555,3.724,1.43,34293c9233091b6c2fac837a2f017fbe7d9368c4b3d0d06b62873b4ea62a16e7,unsat,ok
queries-ASN1.Base-21.smt2,wpass-6666,5.135,1.68,993f88f36bf0067c4569e3f03bdda61f7e5eee3bf861dae0f091e98a4145056f,unsat,ok
queries-ASN1.Base-21.smt2,wpass-7777,3.742,1.57,065e1bf637da25340b166c128c6a501e1f098a3a34dbece61c57dc80d5bdf69e,unsat,ok
queries-ASN1.Base-21.smt2,wpass-8888,3.51,1.62,0ee3f99f20e77bea8c18734a16dbdafc9f183c54d157585b75d3daed7f9039ff,unsat,ok
queries-ASN1.Base-21.smt2,wpass-9999,3.55,1.56,87c5700a7497fc8adbb1b593b87c134cc241c3ad0429ae98df9b9fb9344bbdf4,unsat,ok
queries-ASN1.Base-22.smt2,wpass-1010,3.8,1.34,8abb4840d13a5e5ac251c4915bc71ed7a5537aa6f7c18481bf49da5cca0a48f7,unsat,ok
queries-ASN1.Base-22.smt2,wpass-1111,3.617,1.36,b1240931970bb8b276dbaa869d9dc3ad066d4cd85613201ae9604c72e7c4f3b9,unsat,ok
queries-ASN1.Base-22.smt2,wpass-2222,3.782,1.59,ec84a542346a29adf2a695fbcbd1bb5701426542d5d84c500cbe58c91b50bd55,unsat,ok
queries-ASN1.Base-22.smt2,wpass-3333,3.597,1.3,fe61832ed67278e5d0712b8784a4c295a8f8520c7c6df641475c1fc1686ce52c,unsat,ok
queries-ASN1.Base-22.smt2,wpass-4444,3.677,1.36,25f1b62321027c781025f68ed013fbf40be468c965c8349d6e329949e1a68001,unsat,ok
queries-ASN1.Base-22.smt2,wpass-5555,4.157,1.64,a33f7546520c9f28ea00993a9ee30a5c9193ddfdccb02a4d94a6dc7ff557d7a9,unsat,ok
queries-ASN1.Base-22.smt2,wpass-6666,3.941,1.43,962008e7a8f2d7d656ca11c640646f10e2bc2e442db90887b5791a9e512062a3,unsat,ok
queries-ASN1.Base-22.smt2,wpass-7777,3.594,1.45,c369160b85fbc93fb81b7e138a9164a721df4612a66e55b3118cc8ba334f4bbb,unsat,ok
queries-ASN1.Base-22.smt2,wpass-8888,3.511,1.27,89f5271ff1c130c71737e48a5103aaf2b6bab02d6a4e9a5a46fb34239bd1f793,unsat,ok
queries-ASN1.Base-22.smt2,wpass-9999,3.696,1.3,71055a9b59d021c72f14367a9eda23d19b713e16890fb1173ae9900539126b35,unsat,ok
queries-ASN1.Base-23.smt2,wpass-1010,5.66,1.65,c7e33010877e1f08d4bb327956a11f28943bfd8671117edf144a3e08deba9d5f,unsat,ok
queries-ASN1.Base-23.smt2,wpass-1111,3.983,1.44,d0ebee81f7bbd2a17e47e120e547353582144bba846bfc10541939099f926f50,unsat,ok
queries-ASN1.Base-23.smt2,wpass-2222,3.767,1.79,dcfb3d00c3034a5417585add327afc0d2af2884f7332425644dd97f31f824d5b,unsat,ok
queries-ASN1.Base-23.smt2,wpass-3333,3.932,1.74,7bedd3d8140002ee168a8057dea938cc8c05fbc0e8adc29a702418cc839bd894,unsat,ok
queries-ASN1.Base-23.smt2,wpass-4444,3.539,1.39,5ae6af68cc8ac20a7c53ec6fdef632d54531a80aaf67e207807dbb22f3cb322f,unsat,ok
queries-ASN1.Base-23.smt2,wpass-5555,4.369,1.47,3f0b72898df3302a995a109372dccc5fe8ae08b7b2f828809c38d241010e4dcd,unsat,ok
queries-ASN1.Base-23.smt2,wpass-6666,4.231,1.61,63c385e13e1b389b8aaf9bb3d541640e6bd92ea1dfd035cf5ff9f04742d5abd1,unsat,ok
queries-ASN1.Base-23.smt2,wpass-7777,3.605,1.65,9ceda43478553d4e14f12c9935e019411a2384519b86d5411a720278a730dc30,unsat,ok
queries-ASN1.Base-23.smt2,wpass-8888,4.037,1.41,1c79c4e978893c7598dd9f0e2caa434795c98f0c25ba27c8867ecebe390c2e2b,unsat,ok
queries-ASN1.Base-23.smt2,wpass-9999,4.912,2.49,8afe43cb76dba87017c606d4a32d8ef351308fa815ef33180c5bd16a026b9837,unsat,ok
queries-ASN1.Base-24.smt2,wpass-1010,3.58,1.47,3cb2e3b5ddf81757aa4794d05014741e14b3a1d38523c9d061cc7406af408ac2,unsat,ok
queries-ASN1.Base-24.smt2,wpass-1111,3.616,1.41,d95d393564affb522b9bb6950e3f6f50c4e7ec54e2350dfd1c2f1f005bc4cb77,unsat,ok
queries-ASN1.Base-24.smt2,wpass-2222,3.747,1.54,e763d2d96ce64f9a7162748506ec44a6b543815a39d2cc01881011f38e3e903e,unsat,ok
queries-ASN1.Base-24.smt2,wpass-3333,6.003,1.86,5e42c5ff64ef44324bee1da7868fc1c0658f21733a2a9e762bad687cbd197884,unsat,ok
queries-ASN1.Base-24.smt2,wpass-4444,3.543,1.41,f41b52002cfc5d228e1eedf67a4ae302001a1488485844e698045e07edb5cf1b,unsat,ok
queries-ASN1.Base-24.smt2,wpass-5555,3.715,1.53,aca87c997d975923f23806375059571aa85552c47dcebf815e9735f548b6f87c,unsat,ok
queries-ASN1.Base-24.smt2,wpass-6666,3.692,1.46,fdd4f757c20ce7b322882ad2d8724c53f8782d283a0dcf9f301edee5b57d4e82,unsat,ok
queries-ASN1.Base-24.smt2,wpass-7777,3.655,1.46,746ad9df56c49a2d4b0cf06b81403f409ee0cde7a059c0873e0b97349b78f607,unsat,ok
queries-ASN1.Base-24.smt2,wpass-8888,3.695,1.56,7af29fc8220cd5242db8970dca39e3e5421d967836eabe2fb92f3db1cddbf0ce,unsat,ok
queries-ASN1.Base-24.smt2,wpass-9999,4.092,1.57,a79a88b601a97fdffc81d81782e93083554f471fae5d369e1f927e5b17267e1a,unsat,ok
